date,confidence_level,pattern,days_consumption,weeks_coverage,lme_trend_60d,global_trend_60d,diagnostic_notes
2004-01-30,HIGH,ALIGNED,3.4734663461538466,1.158776,-47.623835732430145,-30.797446356160453,Signals aligned - high confidence
2004-02-02,HIGH,ALIGNED,3.423278846153847,1.150774,-47.803285706640985,-30.843739858895923,Signals aligned - high confidence
2004-02-03,HIGH,ALIGNED,3.286403846153847,1.129354,-49.63966871033667,-31.924633026638116,Signals aligned - high confidence
2004-02-04,HIGH,ALIGNED,3.2934230769230775,1.12854,-49.22902126278201,-31.73255839275647,Signals aligned - high confidence
2004-02-05,HIGH,ALIGNED,3.281841346153847,1.12433,-49.40756370719039,-31.97101508904704,Signals aligned - high confidence
2004-02-06,HIGH,ALIGNED,3.2463942307692313,1.10153,-49.6817712016537,-33.235183948272166,Signals aligned - high confidence
2004-02-09,HIGH,ALIGNED,2.742413461538462,1.027978,-57.590230664857536,-37.74554095922367,Signals aligned - high confidence
2004-02-10,HIGH,ALIGNED,2.712932692307693,1.022256,-57.539137599560554,-37.62677447658051,Signals aligned - high confidence
2004-02-11,HIGH,ALIGNED,2.7076682692307696,1.020164,-57.36862463391723,-37.5200424305451,Signals aligned - high confidence
2004-02-12,HIGH,ALIGNED,2.661692307692308,1.011854,-58.09018567639257,-38.000813703552105,Signals aligned - high confidence
2004-02-13,HIGH,ALIGNED,2.642038461538462,1.009356,-57.77428763742427,-37.47330079044527,Signals aligned - high confidence
2004-02-16,HIGH,ALIGNED,2.640634615384616,1.009156,-57.46509129967776,-37.176843814276396,Signals aligned - high confidence
2004-02-17,HIGH,ALIGNED,2.631509615384616,1.00275,-57.097900097270696,-37.10618846253718,Signals aligned - high confidence
2004-02-18,HIGH,ALIGNED,2.582024038461539,0.992436,-57.370494842971375,-37.266527938265014,Signals aligned - high confidence
2004-02-19,HIGH,ALIGNED,2.5785144230769235,0.98928,-56.96714109998242,-37.09823250916554,Signals aligned - high confidence
2004-02-20,HIGH,ALIGNED,2.575706730769231,1.02204,-54.4076536000497,-32.581868266696226,Signals aligned - high confidence
2004-02-23,HIGH,ALIGNED,2.554649038461539,1.015898,-54.543183663273595,-32.745236414961184,Signals aligned - high confidence
2004-02-24,HIGH,ALIGNED,2.5153413461538467,1.008598,-55.24261537500781,-33.24212518946539,Signals aligned - high confidence
2004-02-25,HIGH,ALIGNED,2.400927884615385,0.98957,-56.71896748070353,-33.98518490845971,Signals aligned - high confidence
2004-02-26,HIGH,ALIGNED,2.396365384615385,0.985698,-55.797242182948146,-33.41812851671474,Signals aligned - high confidence
2004-02-27,HIGH,ALIGNED,2.3907500000000006,0.997688,-55.852235904082946,-32.510488498166126,Signals aligned - high confidence
2004-03-01,HIGH,ALIGNED,2.3907500000000006,0.996658,-56.935137185484884,-33.4456531175084,Signals aligned - high confidence
2004-03-02,HIGH,ALIGNED,2.3809230769230774,0.99339,-56.9023569023569,-33.45645419943972,Signals aligned - high confidence
2004-03-03,HIGH,ALIGNED,2.3500384615384617,0.986726,-57.913262099308604,-34.23264779434897,Signals aligned - high confidence
2004-03-04,HIGH,ALIGNED,2.231413461538462,0.968274,-59.3452266768975,-34.861020105296156,Signals aligned - high confidence
2004-03-05,HIGH,ALIGNED,2.2145673076923083,0.949108,-58.80932175729486,-35.390086468043854,Signals aligned - high confidence
2004-03-08,HIGH,ALIGNED,2.1654326923076925,0.940106,-59.68110827942233,-35.90786499082359,Signals aligned - high confidence
2004-03-09,HIGH,ALIGNED,2.1415673076923083,0.93355,-59.82883475971034,-36.05103586978263,Signals aligned - high confidence
2004-03-10,HIGH,ALIGNED,2.1275288461538464,0.929868,-59.793062280294485,-36.01353127455743,Signals aligned - high confidence
2004-03-11,HIGH,ALIGNED,2.0573365384615387,0.918744,-61.036889332003994,-36.63764565677966,Signals aligned - high confidence
2004-03-12,HIGH,ALIGNED,2.051721153846154,0.910886,-61.15356502093162,-37.45229368003703,Signals aligned - high confidence
2004-03-15,HIGH,ALIGNED,2.0390865384615386,0.906916,-60.782990212622344,-37.192877968378845,Signals aligned - high confidence
2004-03-16,HIGH,ALIGNED,2.0390865384615386,0.902392,-60.31420765027322,-37.082831911223536,Signals aligned - high confidence
2004-03-17,HIGH,ALIGNED,2.0110096153846158,0.895624,-59.48525772466945,-36.413282707659455,Signals aligned - high confidence
2004-03-18,HIGH,ALIGNED,2.0110096153846158,0.89256,-59.48525772466945,-36.63081785832952,Signals aligned - high confidence
2004-03-19,HIGH,ALIGNED,1.9555576923076927,0.883514,-60.60241815739236,-37.284011261015046,Signals aligned - high confidence
2004-03-22,HIGH,ALIGNED,2.029259615384616,0.890808,-59.140696770546256,-36.78419817848155,Signals aligned - high confidence
2004-03-23,HIGH,ALIGNED,1.868519230769231,0.865316,-62.3559357986283,-38.550404354013565,Signals aligned - high confidence
2004-03-24,HIGH,ALIGNED,1.8439519230769235,0.860208,-62.85088029413844,-38.8859760178353,Signals aligned - high confidence
2004-03-25,HIGH,ALIGNED,1.8439519230769235,0.85615,-62.85088029413844,-39.1742792065055,Signals aligned - high confidence
2004-03-26,HIGH,ALIGNED,1.8439519230769235,0.84501,-62.85088029413844,-40.23484246232364,Signals aligned - high confidence
2004-03-29,HIGH,ALIGNED,1.8158750000000003,0.838556,-63.26327747798921,-40.54944665404712,Signals aligned - high confidence
2004-03-30,HIGH,ALIGNED,1.8186826923076926,0.835268,-62.98042577511074,-40.51026527469741,Signals aligned - high confidence
2004-03-31,HIGH,ALIGNED,1.8158750000000003,0.831972,-62.878461759219405,-40.5544059813426,Signals aligned - high confidence
2004-04-01,HIGH,ALIGNED,1.8158750000000003,0.829842,-62.80373831775701,-40.61919495782445,Signals aligned - high confidence
2004-04-02,HIGH,ALIGNED,1.8158750000000003,0.82071,-58.70051085568326,-38.25896464095546,Signals aligned - high confidence
2004-04-05,HIGH,ALIGNED,1.7972740384615389,0.814668,-59.12356321839081,-38.69606441417714,Signals aligned - high confidence
2004-04-06,HIGH,ALIGNED,1.7748125000000003,0.808074,-57.875885047896716,-37.87611109317268,Signals aligned - high confidence
2004-04-07,HIGH,ALIGNED,1.7748125000000003,0.806316,-57.10408007464586,-37.43726780942449,Signals aligned - high confidence
2004-04-08,HIGH,ALIGNED,1.7790240384615388,0.801076,-55.06205673758866,-36.515851304273404,Signals aligned - high confidence
2004-04-09,HIGH,ALIGNED,1.7790240384615388,0.797468,-52.986458913003155,-35.30983573311701,Signals aligned - high confidence
2004-04-12,HIGH,ALIGNED,1.7790240384615388,0.79524,-52.61288211648125,-35.26739926739927,Signals aligned - high confidence
2004-04-13,HIGH,ALIGNED,1.7748125000000003,0.78771,-52.65867815015915,-35.64692118910758,Signals aligned - high confidence
2004-04-14,HIGH,ALIGNED,1.7337500000000003,0.777896,-53.693288338957636,-36.130711441356375,Signals aligned - high confidence
2004-04-15,HIGH,ALIGNED,1.7302403846153849,0.772822,-52.77777777777778,-35.85538656653486,Signals aligned - high confidence
2004-04-16,HIGH,ALIGNED,1.7302403846153849,0.776988,-52.68259909780208,-35.31460730281889,Signals aligned - high confidence
2004-04-19,HIGH,ALIGNED,1.7302403846153849,0.7736,-51.9774011299435,-35.019445447749284,Signals aligned - high confidence
2004-04-20,HIGH,ALIGNED,1.7091826923076927,0.767066,-51.77262824321648,-34.964534557398395,Signals aligned - high confidence
2004-04-21,HIGH,ALIGNED,1.8060480769230773,0.777974,-48.503952766936855,-33.62427009852603,Signals aligned - high confidence
2004-04-22,HIGH,ALIGNED,1.8155240384615388,0.77281,-48.06746310611384,-33.85469447563748,Signals aligned - high confidence
2004-04-23,HIGH,ALIGNED,1.8155240384615388,0.770002,-47.73163584924725,-33.55040145809026,Signals aligned - high confidence
2004-04-26,HIGH,ALIGNED,1.8155240384615388,0.764878,-46.96534754972319,-33.53360433934031,Signals aligned - high confidence
2004-04-27,HIGH,ALIGNED,1.8014855769230773,0.75912,-45.18368218709953,-32.7828121209116,Signals aligned - high confidence
2004-04-28,HIGH,ALIGNED,1.8014855769230773,0.754232,-45.3005115089514,-33.16745529622344,Signals aligned - high confidence
2004-04-29,HIGH,ALIGNED,1.8190336538461542,0.752918,-44.57277296545824,-33.03407362607064,Signals aligned - high confidence
2004-04-30,HIGH,ALIGNED,1.8278076923076927,0.718782,-43.6972972972973,-34.74694288852778,Signals aligned - high confidence
2004-05-03,HIGH,ALIGNED,1.8278076923076927,0.714876,-33.35039672382902,-30.458044821970898,Signals aligned - high confidence
2004-05-04,HIGH,ALIGNED,1.8278076923076927,0.711936,-32.62613195342821,-30.356388223693475,Signals aligned - high confidence
2004-05-05,HIGH,ALIGNED,1.8053461538461542,0.704664,-33.32469215813351,-30.92640006900851,Signals aligned - high confidence
2004-05-06,HIGH,ALIGNED,1.7520000000000002,0.690834,-34.17721518987342,-31.725920933257168,Signals aligned - high confidence
2004-05-07,HIGH,ALIGNED,1.6238990384615388,0.667676,-38.53613177470776,-33.851287355501924,Signals aligned - high confidence
2004-05-10,HIGH,ALIGNED,1.6238990384615388,0.663304,-38.50345560871876,-34.2714109612389,Signals aligned - high confidence
2004-05-11,HIGH,ALIGNED,1.6028413461538464,0.656856,-39.09042411309682,-34.494540014958865,Signals aligned - high confidence
2004-05-12,HIGH,ALIGNED,1.5933653846153848,0.65264,-38.29006388473562,-34.23858062383872,Signals aligned - high confidence
2004-05-13,HIGH,ALIGNED,1.5933653846153848,0.64945,-38.20607050496802,-34.35124535015365,Signals aligned - high confidence
2004-05-14,HIGH,ALIGNED,1.5933653846153848,0.628674,-38.13871099604851,-38.4883174826817,Signals aligned - high confidence
2004-05-17,HIGH,ALIGNED,1.5958221153846157,0.624746,-37.532628108256624,-38.50307806492385,Signals aligned - high confidence
2004-05-18,HIGH,ALIGNED,1.5702019230769233,0.616954,-37.57499651179015,-38.830535059557924,Signals aligned - high confidence
2004-05-19,HIGH,ALIGNED,1.494394230769231,0.602734,-37.757637772255514,-39.09132249360834,Signals aligned - high confidence
2004-05-20,HIGH,ALIGNED,1.4649134615384618,0.594716,-38.86936145284125,-39.665495922686254,Signals aligned - high confidence
2004-05-21,HIGH,ALIGNED,1.4642115384615386,0.591644,-38.75513799177921,-40.698494920255634,Signals aligned - high confidence
2004-05-24,HIGH,ALIGNED,1.4501730769230772,0.58531,-39.34233705226071,-41.27273347527437,Signals aligned - high confidence
2004-05-25,HIGH,ALIGNED,1.4431538461538465,0.578818,-39.386792452830186,-41.73305549683407,Signals aligned - high confidence
2004-05-26,HIGH,ALIGNED,1.4431538461538465,0.575558,-38.59020310633214,-41.66992660576493,Signals aligned - high confidence
2004-05-27,HIGH,ALIGNED,1.4399951923076926,0.571804,-35.46712802768166,-40.94605452588833,Signals aligned - high confidence
2004-05-28,HIGH,ALIGNED,1.4406971153846155,0.539974,-34.9445324881141,-43.10721224560324,Signals aligned - high confidence
2004-05-31,HIGH,ALIGNED,1.4406971153846155,0.539974,-33.46839546191248,-42.56243444888129,Signals aligned - high confidence
2004-06-01,HIGH,ALIGNED,1.4406971153846155,0.537664,-32.726974762373,-42.40651277382036,Signals aligned - high confidence
2004-06-02,HIGH,ALIGNED,1.422096153846154,0.532384,-33.15737380402507,-42.74628226802084,Signals aligned - high confidence
2004-06-03,HIGH,ALIGNED,1.3659423076923078,0.520824,-33.60627772091437,-43.311303257490664,Signals aligned - high confidence
2004-06-04,HIGH,ALIGNED,1.338567307692308,0.523194,-34.758809442353744,-42.56207692290802,Signals aligned - high confidence
2004-06-07,HIGH,ALIGNED,1.2992596153846157,0.513256,-36.28227194492255,-43.40644558040656,Signals aligned - high confidence
2004-06-08,HIGH,ALIGNED,1.3006634615384618,0.5085,-36.21342512908778,-43.64976639863829,Signals aligned - high confidence
2004-06-09,HIGH,ALIGNED,1.298908653846154,0.505002,-35.410122164048865,-43.61450787383991,Signals aligned - high confidence
2004-06-10,HIGH,ALIGNED,1.293644230769231,0.50087,-35.6719022687609,-43.883884556780494,Signals aligned - high confidence
2004-06-11,HIGH,ALIGNED,1.2859230769230772,0.49977,-34.24264178033022,-43.43383353291516,Signals aligned - high confidence
2004-06-14,HIGH,ALIGNED,1.2859230769230772,0.493948,-36.63092355586303,-44.550565329453704,Signals aligned - high confidence
2004-06-15,HIGH,ALIGNED,1.2817115384615387,0.490294,-31.404958677685947,-43.33931188143985,Signals aligned - high confidence
2004-06-16,HIGH,ALIGNED,1.275394230769231,0.486302,-30.83365055196041,-43.46692892881722,Signals aligned - high confidence
2004-06-17,HIGH,ALIGNED,1.2318750000000003,0.475736,-33.19375713741911,-44.43310167610816,Signals aligned - high confidence
2004-06-18,HIGH,ALIGNED,1.2315240384615387,0.480392,-33.21279025504378,-43.14954852605295,Signals aligned - high confidence
2004-06-21,HIGH,ALIGNED,1.2301201923076925,0.476686,-32.25744105141089,-43.15394559218466,Signals aligned - high confidence
2004-06-22,HIGH,ALIGNED,1.2346826923076926,0.473702,-32.111153994596684,-43.287423916635134,Signals aligned - high confidence
2004-06-23,HIGH,ALIGNED,1.2150288461538463,0.466734,-33.08851952068033,-43.90027549004053,Signals aligned - high confidence
2004-06-24,HIGH,ALIGNED,1.2223990384615386,0.464682,-32.682643989176654,-44.0035573036795,Signals aligned - high confidence
2004-06-25,HIGH,ALIGNED,1.2223990384615386,0.448326,-32.682643989176654,-45.37339620572431,Signals aligned - high confidence
2004-06-28,HIGH,ALIGNED,1.2223990384615386,0.443628,-31.985940246045697,-45.5449336416798,Signals aligned - high confidence
2004-06-29,HIGH,ALIGNED,1.2083605769230772,0.438498,-31.916155823610836,-45.735415320874075,Signals aligned - high confidence
2004-06-30,HIGH,ALIGNED,1.184144230769231,0.433124,-33.28060114692506,-46.28359104867074,Signals aligned - high confidence
2004-07-01,HIGH,ALIGNED,1.1701057692307695,0.429048,-34.227658315249556,-46.44103680549661,Signals aligned - high confidence
2004-07-02,HIGH,ALIGNED,1.1701057692307695,0.404132,-34.227658315249556,-49.32310763566689,Signals aligned - high confidence
2004-07-05,HIGH,ALIGNED,1.1641394230769233,0.403282,-34.563030183468136,-49.28801368140435,Signals aligned - high confidence
2004-07-06,HIGH,ALIGNED,1.1641394230769233,0.402672,-34.407751631402014,-48.880679437864195,Signals aligned - high confidence
2004-07-07,HIGH,ALIGNED,1.1641394230769233,0.401226,-32.85425101214575,-48.421639910733575,Signals aligned - high confidence
2004-07-08,HIGH,ALIGNED,1.1360625000000002,0.395446,-34.340770791075045,-48.83090802280473,Signals aligned - high confidence
2004-07-09,HIGH,ALIGNED,1.1360625000000002,0.392574,-34.340770791075045,-49.474895365179385,Signals aligned - high confidence
2004-07-12,HIGH,ALIGNED,1.1360625000000002,0.39077,-34.340770791075045,-49.486814891416756,Signals aligned - high confidence
2004-07-13,HIGH,ALIGNED,1.1360625000000002,0.388576,-33.531827515400416,-49.34255983187887,Signals aligned - high confidence
2004-07-14,HIGH,ALIGNED,1.1360625000000002,0.387664,-37.096774193548384,-50.1700570970238,Signals aligned - high confidence
2004-07-15,HIGH,ALIGNED,1.1329038461538463,0.388126,-37.59907210516141,-49.777306194278026,Signals aligned - high confidence
2004-07-16,HIGH,ALIGNED,1.1329038461538463,0.41919,-37.59907210516141,-45.55988166264503,Signals aligned - high confidence
2004-07-19,HIGH,ALIGNED,1.1525576923076926,0.420864,-36.5165281268123,-44.97632302144917,Signals aligned - high confidence
2004-07-20,HIGH,ALIGNED,1.1525576923076926,0.419438,-36.02181959867524,-44.74681209821899,Signals aligned - high confidence
2004-07-21,HIGH,ALIGNED,1.1329038461538463,0.41554,-37.112799532437165,-44.90554630405499,Signals aligned - high confidence
2004-07-22,HIGH,ALIGNED,1.1188653846153849,0.412226,-38.49122130040518,-45.24954908768285,Signals aligned - high confidence
2004-07-23,HIGH,ALIGNED,1.116408653846154,0.41106,-38.92089093701997,-42.811589605749724,Signals aligned - high confidence
2004-07-26,HIGH,ALIGNED,1.116408653846154,0.408992,-38.92089093701997,-42.78839966651559,Signals aligned - high confidence
2004-07-27,HIGH,ALIGNED,1.102721153846154,0.405888,-39.66973886328725,-42.988133764832796,Signals aligned - high confidence
2004-07-28,HIGH,ALIGNED,1.0886826923076924,0.401216,-39.696734059097984,-43.0627930474666,Signals aligned - high confidence
2004-07-29,HIGH,ALIGNED,1.0272644230769232,0.390228,-41.36618589743589,-43.513492387462115,Signals aligned - high confidence
2004-07-30,HIGH,ALIGNED,1.0332307692307694,0.366844,-36.3734601253512,-45.056584331322384,Signals aligned - high confidence
2004-08-02,HIGH,ALIGNED,1.0332307692307694,0.365078,-36.3734601253512,-44.96068167838578,Signals aligned - high confidence
2004-08-03,HIGH,ALIGNED,0.9876057692307694,0.356912,-38.38405955769652,-45.66358532159256,Signals aligned - high confidence
2004-08-04,HIGH,ALIGNED,0.9876057692307694,0.35537,-38.01762114537445,-45.548847756803134,Signals aligned - high confidence
2004-08-05,HIGH,ALIGNED,0.9876057692307694,0.35339,-38.01762114537445,-45.58626530140888,Signals aligned - high confidence
2004-08-06,HIGH,ALIGNED,0.9876057692307694,0.332634,-38.01762114537445,-47.089588562593654,Signals aligned - high confidence
2004-08-09,HIGH,ALIGNED,0.9883076923076924,0.33049,-38.06905652078293,-47.10010148124197,Signals aligned - high confidence
2004-08-10,HIGH,ALIGNED,0.9739182692307694,0.327388,-37.974966472954854,-46.93477957838024,Signals aligned - high confidence
2004-08-11,HIGH,ALIGNED,0.9739182692307694,0.325622,-34.82855800845467,-45.97583677044932,Signals aligned - high confidence
2004-08-12,HIGH,ALIGNED,0.974269230769231,0.32478,-33.49305222807858,-45.38905965200196,Signals aligned - high confidence
